,accuracy,classifier_name,fit_time,dataset_name
7,0.96,W-KNN-3,0.004034519195556641,dataset38
8,0.98,W-KNN-3,0.004000186920166016,dataset39
9,1.0,W-KNN-3,0.003964900970458984,dataset40
0,0.98,W-KNN-3,0.005003690719604492,dataset41
1,0.94,W-KNN-3,0.003999948501586914,dataset42
2,0.94,W-KNN-3,0.003998517990112305,dataset43
3,0.98,W-KNN-3,0.005021095275878906,dataset44
4,0.98,W-KNN-3,0.002998828887939453,dataset45
5,0.98,W-KNN-3,0.0029997825622558594,dataset46
6,0.98,W-KNN-3,0.003998994827270508,dataset47
7,0.96,W-KNN-3,0.006053447723388672,dataset48
8,0.98,W-KNN-3,0.003995418548583984,dataset49
9,1.0,W-KNN-3,0.0030014514923095703,dataset50
0,0.98,KNN-7,0.004956722259521484,dataset1
1,0.98,KNN-7,0.003998994827270508,dataset2
2,0.94,KNN-7,0.003990888595581055,dataset3
3,1.0,KNN-7,0.006018161773681641,dataset4
4,0.98,KNN-7,0.004981517791748047,dataset5
5,0.96,KNN-7,0.0050013065338134766,dataset6
6,0.96,KNN-7,0.004004716873168945,dataset7
7,0.94,KNN-7,0.005948066711425781,dataset8
8,0.98,KNN-7,0.005036830902099609,dataset9
9,1.0,KNN-7,0.004964590072631836,dataset10
0,0.98,KNN-7,0.004995107650756836,dataset11
1,0.98,KNN-7,0.00601649284362793,dataset12
2,0.94,KNN-7,0.0059566497802734375,dataset13
3,1.0,KNN-7,0.004000425338745117,dataset14
4,0.98,KNN-7,0.0050280094146728516,dataset15
5,0.96,KNN-7,0.009022951126098633,dataset16
6,0.96,KNN-7,0.004963397979736328,dataset17
7,0.94,KNN-7,0.0070035457611083984,dataset18
8,0.98,KNN-7,0.005000114440917969,dataset19
9,1.0,KNN-7,0.005998849868774414,dataset20
0,0.98,KNN-7,0.00599980354309082,dataset21
1,0.98,KNN-7,0.0060007572174072266,dataset22
2,0.94,KNN-7,0.009002447128295898,dataset23
3,1.0,KNN-7,0.0050008296966552734,dataset24
4,0.98,KNN-7,0.006996870040893555,dataset25
5,0.96,KNN-7,0.006033658981323242,dataset26
6,0.96,KNN-7,0.005003929138183594,dataset27
7,0.94,KNN-7,0.006032705307006836,dataset28
8,0.98,KNN-7,0.005964756011962891,dataset29
9,1.0,KNN-7,0.007009267807006836,dataset30
0,0.98,KNN-7,0.0059964656829833984,dataset31
1,0.98,KNN-7,0.00600433349609375,dataset32
2,0.94,KNN-7,0.005036354064941406,dataset33
3,1.0,KNN-7,0.005959272384643555,dataset34
4,0.98,KNN-7,0.0070002079010009766,dataset35
5,0.96,KNN-7,0.0050351619720458984,dataset36
6,0.96,KNN-7,0.005010128021240234,dataset37
7,0.94,KNN-7,0.0059583187103271484,dataset38
8,0.98,KNN-7,0.0039975643157958984,dataset39
9,1.0,KNN-7,0.0039942264556884766,dataset40
0,0.98,KNN-7,0.006998300552368164,dataset41
1,0.98,KNN-7,0.0049991607666015625,dataset42
2,0.94,KNN-7,0.005003452301025391,dataset43
3,1.0,KNN-7,0.00499725341796875,dataset44
4,0.98,KNN-7,0.004002094268798828,dataset45
5,0.96,KNN-7,0.004003286361694336,dataset46
6,0.96,KNN-7,0.005960226058959961,dataset47
7,0.94,KNN-7,0.005034923553466797,dataset48
8,0.98,KNN-7,0.0040018558502197266,dataset49
9,1.0,KNN-7,0.00599980354309082,dataset50
0,1.0,W-KNN-7,0.004002571105957031,dataset1
1,0.98,W-KNN-7,0.0030066967010498047,dataset2
2,0.94,W-KNN-7,0.004961967468261719,dataset3
3,1.0,W-KNN-7,0.004028797149658203,dataset4
4,0.98,W-KNN-7,0.003999948501586914,dataset5
5,0.96,W-KNN-7,0.003011465072631836,dataset6
6,0.96,W-KNN-7,0.003996610641479492,dataset7
7,0.94,W-KNN-7,0.0040302276611328125,dataset8
8,0.98,W-KNN-7,0.0030002593994140625,dataset9
9,1.0,W-KNN-7,0.004007816314697266,dataset10
0,1.0,W-KNN-7,0.00500178337097168,dataset11
1,0.98,W-KNN-7,0.0039942264556884766,dataset12
2,0.94,W-KNN-7,0.003000497817993164,dataset13
3,1.0,W-KNN-7,0.003002643585205078,dataset14
4,0.98,W-KNN-7,0.004998922348022461,dataset15
5,0.96,W-KNN-7,0.002997875213623047,dataset16
6,0.96,W-KNN-7,0.003000497817993164,dataset17
7,0.94,W-KNN-7,0.004004716873168945,dataset18
8,0.98,W-KNN-7,0.003962278366088867,dataset19
9,1.0,W-KNN-7,0.004025697708129883,dataset20
0,1.0,W-KNN-7,0.003000020980834961,dataset21
1,0.98,W-KNN-7,0.0039556026458740234,dataset22
2,0.94,W-KNN-7,0.0050237178802490234,dataset23
3,1.0,W-KNN-7,0.0030105113983154297,dataset24
4,0.98,W-KNN-7,0.0039980411529541016,dataset25
5,0.96,W-KNN-7,0.0050013065338134766,dataset26
6,0.96,W-KNN-7,0.004000663757324219,dataset27
7,0.94,W-KNN-7,0.0029997825622558594,dataset28
8,0.98,W-KNN-7,0.004999876022338867,dataset29
9,1.0,W-KNN-7,0.005002737045288086,dataset30
0,1.0,W-KNN-7,0.004000425338745117,dataset31
1,0.98,W-KNN-7,0.003968000411987305,dataset32
2,0.94,W-KNN-7,0.004997968673706055,dataset33
3,1.0,W-KNN-7,0.0040013790130615234,dataset34
4,0.98,W-KNN-7,0.003999471664428711,dataset35
5,0.96,W-KNN-7,0.0040018558502197266,dataset36
6,0.96,W-KNN-7,0.006032466888427734,dataset37
7,0.94,W-KNN-7,0.003000974655151367,dataset38
8,0.98,W-KNN-7,0.0030040740966796875,dataset39
9,1.0,W-KNN-7,0.00403141975402832,dataset40
0,1.0,W-KNN-7,0.0030012130737304688,dataset41
1,0.98,W-KNN-7,0.003005504608154297,dataset42
2,0.94,W-KNN-7,0.004003047943115234,dataset43
3,1.0,W-KNN-7,0.004957914352416992,dataset44
4,0.98,W-KNN-7,0.00403285026550293,dataset45
5,0.96,W-KNN-7,0.003964424133300781,dataset46
6,0.96,W-KNN-7,0.0030050277709960938,dataset47
7,0.94,W-KNN-7,0.0059964656829833984,dataset48
8,0.98,W-KNN-7,0.0029985904693603516,dataset49
9,1.0,W-KNN-7,0.004000663757324219,dataset50
0,1.0,KNN-15,0.006994724273681641,dataset1
1,1.0,KNN-15,0.004962921142578125,dataset2
2,0.94,KNN-15,0.0050280094146728516,dataset3
3,1.0,KNN-15,0.006000041961669922,dataset4
4,0.96,KNN-15,0.00496363639831543,dataset5
5,0.96,KNN-15,0.005037069320678711,dataset6
6,0.98,KNN-15,0.0059964656829833984,dataset7
7,0.94,KNN-15,0.004001140594482422,dataset8
8,0.98,KNN-15,0.004002809524536133,dataset9
9,1.0,KNN-15,0.004966020584106445,dataset10
0,1.0,KNN-15,0.005003452301025391,dataset11
1,1.0,KNN-15,0.0050051212310791016,dataset12
2,0.94,KNN-15,0.004966020584106445,dataset13
3,1.0,KNN-15,0.0050008296966552734,dataset14
4,0.96,KNN-15,0.004006624221801758,dataset15
5,0.96,KNN-15,0.0039615631103515625,dataset16
6,0.98,KNN-15,0.005030155181884766,dataset17
7,0.94,KNN-15,0.005000591278076172,dataset18
8,0.98,KNN-15,0.003999948501586914,dataset19
9,1.0,KNN-15,0.00497889518737793,dataset20
0,1.0,KNN-15,0.005008220672607422,dataset21
1,1.0,KNN-15,0.005998134613037109,dataset22
2,0.94,KNN-15,0.004990577697753906,dataset23
3,1.0,KNN-15,0.004004240036010742,dataset24
4,0.96,KNN-15,0.00500798225402832,dataset25
5,0.96,KNN-15,0.005992889404296875,dataset26
6,0.98,KNN-15,0.004010677337646484,dataset27
7,0.94,KNN-15,0.00403904914855957,dataset28
8,0.98,KNN-15,0.004994869232177734,dataset29
9,1.0,KNN-15,0.005003690719604492,dataset30
0,1.0,KNN-15,0.005960941314697266,dataset31
1,1.0,KNN-15,0.0050318241119384766,dataset32
2,0.94,KNN-15,0.004998922348022461,dataset33
3,1.0,KNN-15,0.005971431732177734,dataset34
4,0.96,KNN-15,0.005032777786254883,dataset35
5,0.96,KNN-15,0.0050013065338134766,dataset36
6,0.98,KNN-15,0.004958391189575195,dataset37
7,0.94,KNN-15,0.005032777786254883,dataset38
8,0.98,KNN-15,0.0050008296966552734,dataset39
9,1.0,KNN-15,0.005970001220703125,dataset40
0,1.0,KNN-15,0.005998373031616211,dataset41
1,1.0,KNN-15,0.004995584487915039,dataset42
2,0.94,KNN-15,0.006001710891723633,dataset43
3,1.0,KNN-15,0.005002737045288086,dataset44
4,0.96,KNN-15,0.005010366439819336,dataset45
5,0.96,KNN-15,0.005997419357299805,dataset46
6,0.98,KNN-15,0.005961179733276367,dataset47
7,0.94,KNN-15,0.005034446716308594,dataset48
8,0.98,KNN-15,0.005002260208129883,dataset49
9,1.0,KNN-15,0.005007028579711914,dataset50
0,1.0,W-KNN-15,0.003993034362792969,dataset1
1,1.0,W-KNN-15,0.0049970149993896484,dataset2
2,0.94,W-KNN-15,0.0029942989349365234,dataset3
3,1.0,W-KNN-15,0.004010677337646484,dataset4
4,0.98,W-KNN-15,0.004001140594482422,dataset5
5,0.96,W-KNN-15,0.0039899349212646484,dataset6
6,0.98,W-KNN-15,0.0039691925048828125,dataset7
7,0.94,W-KNN-15,0.004033088684082031,dataset8
8,0.98,W-KNN-15,0.00396275520324707,dataset9
9,1.0,W-KNN-15,0.005037546157836914,dataset10
0,1.0,W-KNN-15,0.0030024051666259766,dataset11
1,1.0,W-KNN-15,0.004002571105957031,dataset12
2,0.94,W-KNN-15,0.00499725341796875,dataset13
3,1.0,W-KNN-15,0.003960371017456055,dataset14
4,0.98,W-KNN-15,0.0030374526977539062,dataset15
5,0.96,W-KNN-15,0.003000974655151367,dataset16
6,0.98,W-KNN-15,0.003996849060058594,dataset17
7,0.94,W-KNN-15,0.003000497817993164,dataset18
8,0.98,W-KNN-15,0.003999233245849609,dataset19
9,1.0,W-KNN-15,0.0030074119567871094,dataset20
0,1.0,W-KNN-15,0.005025625228881836,dataset21
1,1.0,W-KNN-15,0.0030028820037841797,dataset22
2,0.94,W-KNN-15,0.004004955291748047,dataset23
3,1.0,W-KNN-15,0.0039653778076171875,dataset24
4,0.98,W-KNN-15,0.004035234451293945,dataset25
5,0.96,W-KNN-15,0.004000663757324219,dataset26
6,0.98,W-KNN-15,0.003001689910888672,dataset27
7,0.94,W-KNN-15,0.004980325698852539,dataset28
8,0.98,W-KNN-15,0.004017353057861328,dataset29
9,1.0,W-KNN-15,0.0029993057250976562,dataset30
0,1.0,W-KNN-15,0.0030040740966796875,dataset31
1,1.0,W-KNN-15,0.005997180938720703,dataset32
2,0.94,W-KNN-15,0.0030024051666259766,dataset33
3,1.0,W-KNN-15,0.0030050277709960938,dataset34
4,0.98,W-KNN-15,0.003998279571533203,dataset35
5,0.96,W-KNN-15,0.004998922348022461,dataset36
6,0.98,W-KNN-15,0.003997802734375,dataset37
7,0.94,W-KNN-15,0.004004955291748047,dataset38
8,0.98,W-KNN-15,0.00400090217590332,dataset39
9,1.0,W-KNN-15,0.00499415397644043,dataset40
0,1.0,W-KNN-15,0.003997802734375,dataset41
1,1.0,W-KNN-15,0.003002643585205078,dataset42
2,0.94,W-KNN-15,0.004952430725097656,dataset43
3,1.0,W-KNN-15,0.004042148590087891,dataset44
4,0.98,W-KNN-15,0.003000020980834961,dataset45
5,0.96,W-KNN-15,0.00400543212890625,dataset46
6,0.98,W-KNN-15,0.00394892692565918,dataset47
7,0.94,W-KNN-15,0.004995822906494141,dataset48
8,0.98,W-KNN-15,0.003998517990112305,dataset49
9,1.0,W-KNN-15,0.003985166549682617,dataset50
0,0.9,DecisionTree,0.004002809524536133,dataset1
1,0.9,DecisionTree,0.0029942989349365234,dataset2
2,0.94,DecisionTree,0.0030014514923095703,dataset3
3,0.96,DecisionTree,0.002998828887939453,dataset4
4,0.98,DecisionTree,0.004024982452392578,dataset5
5,0.98,DecisionTree,0.003003358840942383,dataset6
6,0.96,DecisionTree,0.0029985904693603516,dataset7
7,0.9,DecisionTree,0.0030059814453125,dataset8
8,0.9,DecisionTree,0.004997730255126953,dataset9
9,1.0,DecisionTree,0.0029959678649902344,dataset10
0,0.9,DecisionTree,0.003000974655151367,dataset11
1,0.9,DecisionTree,0.003973245620727539,dataset12
2,0.94,DecisionTree,0.0049991607666015625,dataset13
3,0.96,DecisionTree,0.003000974655151367,dataset14
4,0.96,DecisionTree,0.003000020980834961,dataset15
5,0.96,DecisionTree,0.0030002593994140625,dataset16
6,0.94,DecisionTree,0.0040013790130615234,dataset17
7,0.9,DecisionTree,0.0029993057250976562,dataset18
8,0.9,DecisionTree,0.003000020980834961,dataset19
9,0.98,DecisionTree,0.003976345062255859,dataset20
0,0.9,DecisionTree,0.004014492034912109,dataset21
1,0.92,DecisionTree,0.003000020980834961,dataset22
2,0.94,DecisionTree,0.0029664039611816406,dataset23
3,0.94,DecisionTree,0.0030426979064941406,dataset24
4,0.98,DecisionTree,0.0020003318786621094,dataset25
5,0.98,DecisionTree,0.0039997100830078125,dataset26
6,0.94,DecisionTree,0.0030014514923095703,dataset27
7,0.9,DecisionTree,0.00299835205078125,dataset28
8,0.9,DecisionTree,0.0030035972595214844,dataset29
9,0.98,DecisionTree,0.003006458282470703,dataset30
0,0.9,DecisionTree,0.0030074119567871094,dataset31
1,0.9,DecisionTree,0.0029926300048828125,dataset32
2,0.94,DecisionTree,0.0019979476928710938,dataset33
3,0.96,DecisionTree,0.002995729446411133,dataset34
4,0.98,DecisionTree,0.003998279571533203,dataset35
5,0.96,DecisionTree,0.0029981136322021484,dataset36
6,0.96,DecisionTree,0.0029990673065185547,dataset37
7,0.9,DecisionTree,0.0030057430267333984,dataset38
8,0.9,DecisionTree,0.0019986629486083984,dataset39
9,0.98,DecisionTree,0.003969430923461914,dataset40
0,0.9,DecisionTree,0.0030062198638916016,dataset41
1,0.92,DecisionTree,0.003007650375366211,dataset42
2,0.94,DecisionTree,0.003955841064453125,dataset43
3,0.94,DecisionTree,0.004022121429443359,dataset44
4,0.96,DecisionTree,0.0029993057250976562,dataset45
5,0.98,DecisionTree,0.003000974655151367,dataset46
6,0.94,DecisionTree,0.0029714107513427734,dataset47
7,0.92,DecisionTree,0.0040013790130615234,dataset48
8,0.9,DecisionTree,0.004002571105957031,dataset49
9,1.0,DecisionTree,0.00299835205078125,dataset50
0,0.68,MultinomialNB,0.0040090084075927734,dataset1
1,0.28,MultinomialNB,0.003994941711425781,dataset2
2,0.5,MultinomialNB,0.004001140594482422,dataset3
3,0.6,MultinomialNB,0.003998279571533203,dataset4
4,0.56,MultinomialNB,0.006000518798828125,dataset5
5,0.62,MultinomialNB,0.004019498825073242,dataset6
6,0.64,MultinomialNB,0.004014492034912109,dataset7
7,0.66,MultinomialNB,0.002998828887939453,dataset8
8,0.32,MultinomialNB,0.004999637603759766,dataset9
9,0.58,MultinomialNB,0.0040013790130615234,dataset10
0,0.68,MultinomialNB,0.003000974655151367,dataset11
1,0.28,MultinomialNB,0.004000663757324219,dataset12
2,0.5,MultinomialNB,0.005024433135986328,dataset13
3,0.6,MultinomialNB,0.003999948501586914,dataset14
4,0.56,MultinomialNB,0.003999471664428711,dataset15
5,0.62,MultinomialNB,0.006003379821777344,dataset16
6,0.64,MultinomialNB,0.003998279571533203,dataset17
7,0.66,MultinomialNB,0.003998279571533203,dataset18
8,0.32,MultinomialNB,0.004000425338745117,dataset19
9,0.58,MultinomialNB,0.006035804748535156,dataset20
0,0.68,MultinomialNB,0.0029592514038085938,dataset21
1,0.28,MultinomialNB,0.0029981136322021484,dataset22
2,0.5,MultinomialNB,0.00496673583984375,dataset23
3,0.6,MultinomialNB,0.003999233245849609,dataset24
4,0.56,MultinomialNB,0.003998756408691406,dataset25
5,0.62,MultinomialNB,0.0050046443939208984,dataset26
6,0.64,MultinomialNB,0.004994869232177734,dataset27
7,0.66,MultinomialNB,0.003998517990112305,dataset28
8,0.32,MultinomialNB,0.004000663757324219,dataset29
9,0.58,MultinomialNB,0.00600123405456543,dataset30
0,0.68,MultinomialNB,0.003999948501586914,dataset31
1,0.28,MultinomialNB,0.003000020980834961,dataset32
2,0.5,MultinomialNB,0.00500178337097168,dataset33
3,0.6,MultinomialNB,0.003995180130004883,dataset34
4,0.56,MultinomialNB,0.0030002593994140625,dataset35
5,0.62,MultinomialNB,0.0029997825622558594,dataset36
6,0.64,MultinomialNB,0.0030007362365722656,dataset37
7,0.66,MultinomialNB,0.0050008296966552734,dataset38
8,0.32,MultinomialNB,0.0029990673065185547,dataset39
9,0.58,MultinomialNB,0.003000020980834961,dataset40
0,0.68,MultinomialNB,0.002997875213623047,dataset41
1,0.28,MultinomialNB,0.004001140594482422,dataset42
2,0.5,MultinomialNB,0.0029997825622558594,dataset43
3,0.6,MultinomialNB,0.003000020980834961,dataset44
4,0.56,MultinomialNB,0.0029997825622558594,dataset45
5,0.62,MultinomialNB,0.0030002593994140625,dataset46
6,0.64,MultinomialNB,0.005037546157836914,dataset47
7,0.66,MultinomialNB,0.0029976367950439453,dataset48
8,0.32,MultinomialNB,0.0030007362365722656,dataset49
9,0.58,MultinomialNB,0.004002094268798828,dataset50
0,0.3,MLPClassifier,0.007009029388427734,dataset1
1,0.24,MLPClassifier,0.006990671157836914,dataset2
2,0.16,MLPClassifier,0.007018089294433594,dataset3
3,0.28,MLPClassifier,0.00800180435180664,dataset4
4,0.26,MLPClassifier,0.008009910583496094,dataset5
5,0.26,MLPClassifier,0.006988048553466797,dataset6
6,0.3,MLPClassifier,0.007963418960571289,dataset7
7,0.3,MLPClassifier,0.007054567337036133,dataset8
8,0.22,MLPClassifier,0.007002592086791992,dataset9
9,0.28,MLPClassifier,0.00702977180480957,dataset10
0,0.3,MLPClassifier,0.008000373840332031,dataset11
1,0.24,MLPClassifier,0.0070002079010009766,dataset12
2,0.16,MLPClassifier,0.006964445114135742,dataset13
3,0.28,MLPClassifier,0.00804448127746582,dataset14
4,0.26,MLPClassifier,0.005961179733276367,dataset15
5,0.26,MLPClassifier,0.008047342300415039,dataset16
6,0.3,MLPClassifier,0.007025003433227539,dataset17
7,0.3,MLPClassifier,0.007987260818481445,dataset18
8,0.22,MLPClassifier,0.00601649284362793,dataset19
9,0.28,MLPClassifier,0.009001970291137695,dataset20
0,0.3,MLPClassifier,0.006964921951293945,dataset21
1,0.24,MLPClassifier,0.00803828239440918,dataset22
2,0.16,MLPClassifier,0.006001472473144531,dataset23
3,0.28,MLPClassifier,0.008003711700439453,dataset24
4,0.26,MLPClassifier,0.006990909576416016,dataset25
5,0.26,MLPClassifier,0.00799250602722168,dataset26
6,0.3,MLPClassifier,0.005994081497192383,dataset27
7,0.3,MLPClassifier,0.007012605667114258,dataset28
8,0.22,MLPClassifier,0.00699925422668457,dataset29
9,0.28,MLPClassifier,0.0069849491119384766,dataset30
0,0.3,MLPClassifier,0.005999326705932617,dataset31
1,0.24,MLPClassifier,0.006966829299926758,dataset32
2,0.16,MLPClassifier,0.006031990051269531,dataset33
3,0.28,MLPClassifier,0.007009267807006836,dataset34
4,0.26,MLPClassifier,0.007007598876953125,dataset35
5,0.26,MLPClassifier,0.0069904327392578125,dataset36
6,0.3,MLPClassifier,0.007007122039794922,dataset37
7,0.3,MLPClassifier,0.006999969482421875,dataset38
8,0.22,MLPClassifier,0.008988142013549805,dataset39
9,0.28,MLPClassifier,0.006997823715209961,dataset40
0,0.3,MLPClassifier,0.008018255233764648,dataset41
1,0.24,MLPClassifier,0.0069963932037353516,dataset42
2,0.16,MLPClassifier,0.007950305938720703,dataset43
3,0.28,MLPClassifier,0.008034467697143555,dataset44
4,0.26,MLPClassifier,0.006967306137084961,dataset45
5,0.26,MLPClassifier,0.006020545959472656,dataset46
6,0.3,MLPClassifier,0.006019115447998047,dataset47
7,0.3,MLPClassifier,0.00700068473815918,dataset48
8,0.22,MLPClassifier,0.0070002079010009766,dataset49
9,0.28,MLPClassifier,0.0069997310638427734,dataset50
