,accuracy,classifier_name,fit_time,dataset_name
7,0.8321212121212122,W-KNN-3,0.01594829559326172,dataset8
8,0.8175757575757576,W-KNN-3,0.01595306396484375,dataset9
9,0.8163636363636364,W-KNN-3,0.017051219940185547,dataset10
0,0.8193939393939393,W-KNN-3,0.014997243881225586,dataset11
1,0.8187878787878788,W-KNN-3,0.0149993896484375,dataset12
2,0.8212121212121212,W-KNN-3,0.01600503921508789,dataset13
3,0.8254545454545454,W-KNN-3,0.015994787216186523,dataset14
4,0.8145454545454546,W-KNN-3,0.01600050926208496,dataset15
5,0.8157575757575758,W-KNN-3,0.016005754470825195,dataset16
6,0.8278787878787879,W-KNN-3,0.0169985294342041,dataset17
7,0.8321212121212122,W-KNN-3,0.02398371696472168,dataset18
8,0.8175757575757576,W-KNN-3,0.017016172409057617,dataset19
9,0.8163636363636364,W-KNN-3,0.015999794006347656,dataset20
0,0.8193939393939393,W-KNN-3,0.01599907875061035,dataset21
1,0.8187878787878788,W-KNN-3,0.016942262649536133,dataset22
2,0.8212121212121212,W-KNN-3,0.016999483108520508,dataset23
3,0.8254545454545454,W-KNN-3,0.017000198364257812,dataset24
4,0.8145454545454546,W-KNN-3,0.01699995994567871,dataset25
5,0.8157575757575758,W-KNN-3,0.016039371490478516,dataset26
6,0.8278787878787879,W-KNN-3,0.016002178192138672,dataset27
7,0.8321212121212122,W-KNN-3,0.01896524429321289,dataset28
8,0.8175757575757576,W-KNN-3,0.018025636672973633,dataset29
9,0.8163636363636364,W-KNN-3,0.01599860191345215,dataset30
0,0.8193939393939393,W-KNN-3,0.01596379280090332,dataset31
1,0.8187878787878788,W-KNN-3,0.016043901443481445,dataset32
2,0.8212121212121212,W-KNN-3,0.017965078353881836,dataset33
3,0.8254545454545454,W-KNN-3,0.020050048828125,dataset34
4,0.8145454545454546,W-KNN-3,0.016002655029296875,dataset35
5,0.8157575757575758,W-KNN-3,0.016002178192138672,dataset36
6,0.8278787878787879,W-KNN-3,0.014994144439697266,dataset37
7,0.8321212121212122,W-KNN-3,0.015999317169189453,dataset38
8,0.8175757575757576,W-KNN-3,0.01600050926208496,dataset39
9,0.8163636363636364,W-KNN-3,0.01694178581237793,dataset40
0,0.8193939393939393,W-KNN-3,0.01600337028503418,dataset41
1,0.8187878787878788,W-KNN-3,0.01703500747680664,dataset42
2,0.8212121212121212,W-KNN-3,0.01600050926208496,dataset43
3,0.8254545454545454,W-KNN-3,0.015000104904174805,dataset44
4,0.8145454545454546,W-KNN-3,0.01600027084350586,dataset45
5,0.8157575757575758,W-KNN-3,0.014999151229858398,dataset46
6,0.8278787878787879,W-KNN-3,0.01499485969543457,dataset47
7,0.8321212121212122,W-KNN-3,0.016002893447875977,dataset48
8,0.8175757575757576,W-KNN-3,0.014997243881225586,dataset49
9,0.8163636363636364,W-KNN-3,0.015000104904174805,dataset50
0,0.8218181818181818,KNN-7,0.05700039863586426,dataset1
1,0.833939393939394,KNN-7,0.05554938316345215,dataset2
2,0.8357575757575758,KNN-7,0.055982351303100586,dataset3
3,0.8418181818181818,KNN-7,0.05782055854797363,dataset4
4,0.8272727272727273,KNN-7,0.056886911392211914,dataset5
5,0.8284848484848485,KNN-7,0.0576624870300293,dataset6
6,0.8418181818181818,KNN-7,0.05399513244628906,dataset7
7,0.850909090909091,KNN-7,0.05300164222717285,dataset8
8,0.8218181818181818,KNN-7,0.05461406707763672,dataset9
9,0.8345454545454546,KNN-7,0.05402851104736328,dataset10
0,0.8218181818181818,KNN-7,0.05399680137634277,dataset11
1,0.833939393939394,KNN-7,0.054729461669921875,dataset12
2,0.8357575757575758,KNN-7,0.05396294593811035,dataset13
3,0.8418181818181818,KNN-7,0.056000471115112305,dataset14
4,0.8272727272727273,KNN-7,0.05559277534484863,dataset15
5,0.8284848484848485,KNN-7,0.054038286209106445,dataset16
6,0.8418181818181818,KNN-7,0.05299210548400879,dataset17
7,0.850909090909091,KNN-7,0.05303311347961426,dataset18
8,0.8218181818181818,KNN-7,0.05360984802246094,dataset19
9,0.8345454545454546,KNN-7,0.05296611785888672,dataset20
0,0.8218181818181818,KNN-7,0.05415010452270508,dataset21
1,0.833939393939394,KNN-7,0.05650639533996582,dataset22
2,0.8357575757575758,KNN-7,0.053960561752319336,dataset23
3,0.8418181818181818,KNN-7,0.05407857894897461,dataset24
4,0.8272727272727273,KNN-7,0.056562185287475586,dataset25
5,0.8284848484848485,KNN-7,0.05400371551513672,dataset26
6,0.8418181818181818,KNN-7,0.05301189422607422,dataset27
7,0.850909090909091,KNN-7,0.05396628379821777,dataset28
8,0.8218181818181818,KNN-7,0.05363774299621582,dataset29
9,0.8345454545454546,KNN-7,0.05301833152770996,dataset30
0,0.8218181818181818,KNN-7,0.05207705497741699,dataset31
1,0.833939393939394,KNN-7,0.05417346954345703,dataset32
2,0.8357575757575758,KNN-7,0.05742764472961426,dataset33
3,0.8418181818181818,KNN-7,0.05394124984741211,dataset34
4,0.8272727272727273,KNN-7,0.053029537200927734,dataset35
5,0.8284848484848485,KNN-7,0.053647518157958984,dataset36
6,0.8418181818181818,KNN-7,0.05502510070800781,dataset37
7,0.850909090909091,KNN-7,0.05401873588562012,dataset38
8,0.8218181818181818,KNN-7,0.05297446250915527,dataset39
9,0.8345454545454546,KNN-7,0.05369234085083008,dataset40
0,0.8218181818181818,KNN-7,0.051957130432128906,dataset41
1,0.833939393939394,KNN-7,0.05298924446105957,dataset42
2,0.8357575757575758,KNN-7,0.05199599266052246,dataset43
3,0.8418181818181818,KNN-7,0.05462932586669922,dataset44
4,0.8272727272727273,KNN-7,0.05500674247741699,dataset45
5,0.8284848484848485,KNN-7,0.05299687385559082,dataset46
6,0.8418181818181818,KNN-7,0.05203676223754883,dataset47
7,0.850909090909091,KNN-7,0.05296969413757324,dataset48
8,0.8218181818181818,KNN-7,0.05666995048522949,dataset49
9,0.8345454545454546,KNN-7,0.05591416358947754,dataset50
0,0.8254545454545454,W-KNN-7,0.01694464683532715,dataset1
1,0.8290909090909091,W-KNN-7,0.018000364303588867,dataset2
2,0.8357575757575758,W-KNN-7,0.017681360244750977,dataset3
3,0.8406060606060606,W-KNN-7,0.017675161361694336,dataset4
4,0.82,W-KNN-7,0.017637252807617188,dataset5
5,0.8278787878787879,W-KNN-7,0.01672506332397461,dataset6
6,0.8387878787878787,W-KNN-7,0.016674041748046875,dataset7
7,0.8490909090909091,W-KNN-7,0.01667022705078125,dataset8
8,0.8248484848484848,W-KNN-7,0.016640424728393555,dataset9
9,0.8345454545454546,W-KNN-7,0.016670942306518555,dataset10
0,0.8254545454545454,W-KNN-7,0.016674280166625977,dataset11
1,0.8290909090909091,W-KNN-7,0.01666712760925293,dataset12
2,0.8357575757575758,W-KNN-7,0.0166623592376709,dataset13
3,0.8406060606060606,W-KNN-7,0.016668319702148438,dataset14
4,0.82,W-KNN-7,0.01668548583984375,dataset15
5,0.8278787878787879,W-KNN-7,0.01564788818359375,dataset16
6,0.8387878787878787,W-KNN-7,0.015669584274291992,dataset17
7,0.8490909090909091,W-KNN-7,0.016682147979736328,dataset18
8,0.8248484848484848,W-KNN-7,0.01664257049560547,dataset19
9,0.8345454545454546,W-KNN-7,0.01668548583984375,dataset20
0,0.8254545454545454,W-KNN-7,0.01668834686279297,dataset21
1,0.8290909090909091,W-KNN-7,0.01665186882019043,dataset22
2,0.8357575757575758,W-KNN-7,0.016677141189575195,dataset23
3,0.8406060606060606,W-KNN-7,0.01658487319946289,dataset24
4,0.82,W-KNN-7,0.01667046546936035,dataset25
5,0.8278787878787879,W-KNN-7,0.016640663146972656,dataset26
6,0.8387878787878787,W-KNN-7,0.01679825782775879,dataset27
7,0.8490909090909091,W-KNN-7,0.016628026962280273,dataset28
8,0.8248484848484848,W-KNN-7,0.01567363739013672,dataset29
9,0.8345454545454546,W-KNN-7,0.016654491424560547,dataset30
0,0.8254545454545454,W-KNN-7,0.016663551330566406,dataset31
1,0.8290909090909091,W-KNN-7,0.0166323184967041,dataset32
2,0.8357575757575758,W-KNN-7,0.015709400177001953,dataset33
3,0.8406060606060606,W-KNN-7,0.016619205474853516,dataset34
4,0.82,W-KNN-7,0.017694473266601562,dataset35
5,0.8278787878787879,W-KNN-7,0.017698287963867188,dataset36
6,0.8387878787878787,W-KNN-7,0.016663312911987305,dataset37
7,0.8490909090909091,W-KNN-7,0.015641212463378906,dataset38
8,0.8248484848484848,W-KNN-7,0.01566004753112793,dataset39
9,0.8345454545454546,W-KNN-7,0.016680002212524414,dataset40
0,0.8254545454545454,W-KNN-7,0.015673160552978516,dataset41
1,0.8290909090909091,W-KNN-7,0.01666426658630371,dataset42
2,0.8357575757575758,W-KNN-7,0.015665769577026367,dataset43
3,0.8406060606060606,W-KNN-7,0.015657663345336914,dataset44
4,0.82,W-KNN-7,0.016602754592895508,dataset45
5,0.8278787878787879,W-KNN-7,0.01574254035949707,dataset46
6,0.8387878787878787,W-KNN-7,0.01565861701965332,dataset47
7,0.8490909090909091,W-KNN-7,0.015666961669921875,dataset48
8,0.8248484848484848,W-KNN-7,0.015688180923461914,dataset49
9,0.8345454545454546,W-KNN-7,0.01665210723876953,dataset50
0,0.8436363636363636,KNN-15,0.0559382438659668,dataset1
