,accuracy,classifier_name,fit_time,dataset_name
3,0.8689384010484927,W-KNN-3,0.007997512817382812,dataset4
4,0.8650065530799476,W-KNN-3,0.008486509323120117,dataset5
5,0.8427260812581914,W-KNN-3,0.009010076522827148,dataset6
6,0.8702490170380078,W-KNN-3,0.00977015495300293,dataset7
7,0.8505897771952818,W-KNN-3,0.014474868774414062,dataset8
8,0.8610747051114024,W-KNN-3,0.012075662612915039,dataset9
9,0.8650065530799476,W-KNN-3,0.010848283767700195,dataset10
0,0.8283093053735255,W-KNN-3,0.013607978820800781,dataset11
1,0.872870249017038,W-KNN-3,0.014575004577636719,dataset12
2,0.8754914809960681,W-KNN-3,0.011846303939819336,dataset13
3,0.8689384010484927,W-KNN-3,0.012588977813720703,dataset14
4,0.8650065530799476,W-KNN-3,0.008998394012451172,dataset15
5,0.8427260812581914,W-KNN-3,0.010613203048706055,dataset16
6,0.8702490170380078,W-KNN-3,0.00911855697631836,dataset17
7,0.8505897771952818,W-KNN-3,0.01049041748046875,dataset18
8,0.8610747051114024,W-KNN-3,0.00958704948425293,dataset19
9,0.8650065530799476,W-KNN-3,0.00899648666381836,dataset20
0,0.8283093053735255,W-KNN-3,0.009763717651367188,dataset21
1,0.872870249017038,W-KNN-3,0.00976872444152832,dataset22
2,0.8754914809960681,W-KNN-3,0.008998632431030273,dataset23
3,0.8689384010484927,W-KNN-3,0.00974416732788086,dataset24
4,0.8650065530799476,W-KNN-3,0.009102344512939453,dataset25
5,0.8427260812581914,W-KNN-3,0.010540246963500977,dataset26
6,0.8702490170380078,W-KNN-3,0.00962209701538086,dataset27
7,0.8505897771952818,W-KNN-3,0.008999347686767578,dataset28
8,0.8610747051114024,W-KNN-3,0.009718179702758789,dataset29
9,0.8650065530799476,W-KNN-3,0.009000539779663086,dataset30
0,0.8283093053735255,W-KNN-3,0.007980585098266602,dataset31
1,0.872870249017038,W-KNN-3,0.008671283721923828,dataset32
2,0.8754914809960681,W-KNN-3,0.007999658584594727,dataset33
3,0.8689384010484927,W-KNN-3,0.008658409118652344,dataset34
4,0.8650065530799476,W-KNN-3,0.009000301361083984,dataset35
5,0.8427260812581914,W-KNN-3,0.011568069458007812,dataset36
6,0.8702490170380078,W-KNN-3,0.009660959243774414,dataset37
7,0.8505897771952818,W-KNN-3,0.008998632431030273,dataset38
8,0.8610747051114024,W-KNN-3,0.008675336837768555,dataset39
9,0.8650065530799476,W-KNN-3,0.008087873458862305,dataset40
0,0.8283093053735255,W-KNN-3,0.007998466491699219,dataset41
1,0.872870249017038,W-KNN-3,0.009654998779296875,dataset42
2,0.8754914809960681,W-KNN-3,0.009081840515136719,dataset43
3,0.8689384010484927,W-KNN-3,0.009442806243896484,dataset44
4,0.8650065530799476,W-KNN-3,0.008621931076049805,dataset45
5,0.8427260812581914,W-KNN-3,0.008994817733764648,dataset46
