,accuracy,classifier_name,fit_time,dataset_name
2,0.92,KNN-7,0.00597071647644043,dataset3
3,0.98,KNN-7,0.005346775054931641,dataset4
4,0.94,KNN-7,0.00501561164855957,dataset5
5,0.98,KNN-7,0.006001472473144531,dataset6
6,0.98,KNN-7,0.006121635437011719,dataset7
7,0.98,KNN-7,0.005998849868774414,dataset8
8,1.0,KNN-7,0.004999399185180664,dataset9
9,0.98,KNN-7,0.006899833679199219,dataset10
0,0.98,KNN-7,0.006998777389526367,dataset11
1,1.0,KNN-7,0.006038665771484375,dataset12
2,0.92,KNN-7,0.005047798156738281,dataset13
3,0.98,KNN-7,0.004950523376464844,dataset14
4,0.94,KNN-7,0.007074117660522461,dataset15
5,0.98,KNN-7,0.004000425338745117,dataset16
6,0.98,KNN-7,0.006000518798828125,dataset17
7,0.98,KNN-7,0.006482124328613281,dataset18
8,1.0,KNN-7,0.004999876022338867,dataset19
9,0.98,KNN-7,0.00500035285949707,dataset20
0,0.98,KNN-7,0.006345272064208984,dataset21
1,1.0,KNN-7,0.005000591278076172,dataset22
2,0.92,KNN-7,0.004115104675292969,dataset23
3,0.98,KNN-7,0.004999399185180664,dataset24
4,0.94,KNN-7,0.005001544952392578,dataset25
5,0.98,KNN-7,0.00410008430480957,dataset26
6,0.98,KNN-7,0.0049991607666015625,dataset27
7,0.98,KNN-7,0.005042076110839844,dataset28
8,1.0,KNN-7,0.004989147186279297,dataset29
9,0.98,KNN-7,0.0050318241119384766,dataset30
0,0.98,KNN-7,0.003998756408691406,dataset31
1,1.0,KNN-7,0.005121707916259766,dataset32
2,0.92,KNN-7,0.005997657775878906,dataset33
3,0.98,KNN-7,0.006000995635986328,dataset34
4,0.94,KNN-7,0.00899958610534668,dataset35
5,0.98,KNN-7,0.0059964656829833984,dataset36
6,0.98,KNN-7,0.0070629119873046875,dataset37
7,0.98,KNN-7,0.007031917572021484,dataset38
8,1.0,KNN-7,0.0049991607666015625,dataset39
9,0.98,KNN-7,0.006003618240356445,dataset40
0,0.98,KNN-7,0.004000186920166016,dataset41
1,1.0,KNN-7,0.005001544952392578,dataset42
2,0.92,KNN-7,0.005995035171508789,dataset43
3,0.98,KNN-7,0.003996849060058594,dataset44
4,0.94,KNN-7,0.004007816314697266,dataset45
5,0.98,KNN-7,0.0059986114501953125,dataset46
6,0.98,KNN-7,0.003996133804321289,dataset47
7,0.98,KNN-7,0.005016326904296875,dataset48
8,1.0,KNN-7,0.005685567855834961,dataset49
9,0.98,KNN-7,0.004000186920166016,dataset50
0,0.98,W-KNN-7,0.004136562347412109,dataset1
1,1.0,W-KNN-7,0.010680198669433594,dataset2
2,0.92,W-KNN-7,0.003997802734375,dataset3
3,0.98,W-KNN-7,0.007035970687866211,dataset4
4,0.94,W-KNN-7,0.00796818733215332,dataset5
5,0.98,W-KNN-7,0.008965730667114258,dataset6
6,0.96,W-KNN-7,0.0059947967529296875,dataset7
7,0.98,W-KNN-7,0.011038541793823242,dataset8
8,1.0,W-KNN-7,0.003991842269897461,dataset9
9,0.98,W-KNN-7,0.003965139389038086,dataset10
0,0.98,W-KNN-7,0.003997802734375,dataset11
1,1.0,W-KNN-7,0.00400090217590332,dataset12
2,0.92,W-KNN-7,0.008000612258911133,dataset13
3,0.98,W-KNN-7,0.003998994827270508,dataset14
4,0.94,W-KNN-7,0.00400233268737793,dataset15
5,0.98,W-KNN-7,0.008034944534301758,dataset16
6,0.96,W-KNN-7,0.003998517990112305,dataset17
7,0.98,W-KNN-7,0.00400090217590332,dataset18
8,1.0,W-KNN-7,0.007999897003173828,dataset19
9,0.98,W-KNN-7,0.0039997100830078125,dataset20
0,0.98,W-KNN-7,0.00909876823425293,dataset21
1,1.0,W-KNN-7,0.0049321651458740234,dataset22
2,0.92,W-KNN-7,0.0030002593994140625,dataset23
3,0.98,W-KNN-7,0.007856130599975586,dataset24
4,0.94,W-KNN-7,0.0030405521392822266,dataset25
5,0.98,W-KNN-7,0.0030012130737304688,dataset26
6,0.96,W-KNN-7,0.007942914962768555,dataset27
7,0.98,W-KNN-7,0.0039975643157958984,dataset28
8,1.0,W-KNN-7,0.004007816314697266,dataset29
9,0.98,W-KNN-7,0.006035804748535156,dataset30
0,0.98,W-KNN-7,0.0029985904693603516,dataset31
1,1.0,W-KNN-7,0.004000425338745117,dataset32
2,0.92,W-KNN-7,0.009220123291015625,dataset33
